board_state,macroboard,current_player,valid_moves,chosen_move,game_result,agent_level,move_number,final_result
"1,0,0,1,0,0,1,0,0,-1,-1,1,1,0,1,0,1,1,-1,-1,1,-1,0,0,-1,1,1,-1,-1,-1,0,0,0,1,0,0,1,1,-1,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,0,0,0,1,-1,1,-1,-1,0,0,-1,0,0","1,1,-1,-1,0,0,-1,0,-1",1,"41,42,43,44",42,-1,Random,44,0
"1,0,0,1,0,0,1,0,0,-1,-1,1,1,0,1,0,1,1,-1,-1,1,-1,0,0,-1,1,1,-1,-1,-1,0,0,0,1,0,0,1,1,-1,-1,-1,0,1,0,0,-1,1,0,0,0,0,0,0,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,0,0,0,1,-1,1,-1,-1,0,0,-1,0,0","1,1,-1,-1,0,0,-1,0,-1",-1,"41,43,44,47,48,49,50,51,52,66,68,69,70",41,-1,Easy,45,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",52,-1,Random,0,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"63,64,65,66,67,68,69,70,71",65,-1,Random,1,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"18,19,20,21,22,23,24,25,26",20,-1,Random,2,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"18,19,21,22,23,24,25,26",23,-1,Random,3,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"45,46,47,48,49,50,51,53",51,-1,Random,4,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"54,55,56,57,58,59,60,61,62",57,-1,Random,5,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"27,28,29,30,31,32,33,34,35",28,-1,Random,6,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"9,10,11,12,13,14,15,16,17",14,-1,Random,7,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"45,46,47,48,49,50,53",50,-1,Random,8,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"45,46,47,48,49,53",45,-1,Random,9,1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"0,1,2,3,4,5,6,7,8",3,-1,Random,10,0
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"27,29,30,31,32,33,34,35",30,-1,Random,11,1
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"27,29,31,32,33,34,35",35,-1,Random,12,0
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"72,73,74,75,76,77,78,79,80",77,-1,Random,13,1
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,0,0,0,0",1,"46,47,48,49,53",49,-1,Random,14,0
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,0,0,0,0",-1,"36,37,38,39,40,41,42,43,44",41,-1,Random,15,1
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,0,0,0,0",1,"46,47,48,53",47,-1,Random,16,0
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"18,19,21,22,24,25,26",18,-1,Random,17,1
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"0,1,2,4,5,6,7,8",5,-1,Random,18,0
"0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"0,1,2,4,6,7,8,9,10,11,12,13,15,16,17,19,21,22,24,25,26,27,29,31,32,33,34,36,37,38,39,40,42,43,44,54,55,56,58,59,60,61,62,63,64,66,67,68,69,70,71,72,73,74,75,76,78,79,80",69,-1,Random,19,1
"0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"54,55,56,58,59,60,61,62",55,-1,Random,20,0
"0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"9,10,11,12,13,15,16,17",9,-1,Random,21,1
"0,0,0,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"0,1,2,4,6,7,8",0,-1,Random,22,0
"1,0,0,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"1,2,4,6,7,8",7,-1,Random,23,1
"1,0,0,1,0,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"63,64,66,67,68,70,71",63,-1,Random,24,0
"1,0,0,1,0,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"1,2,4,6,8",4,-1,Random,25,1
"1,0,0,1,-1,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"36,37,38,39,40,42,43,44",37,-1,Random,26,0
"1,0,0,1,-1,1,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"10,11,12,13,15,16,17",11,-1,Random,27,1
"1,0,0,1,-1,1,0,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"19,21,22,24,25,26",26,-1,Random,28,0
"1,0,0,1,-1,1,0,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"72,73,74,75,76,78,79,80",72,-1,Random,29,1
"1,0,0,1,-1,1,0,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"1,2,6,8",8,-1,Random,30,0
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"73,74,75,76,78,79,80",75,-1,Random,31,1
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"27,29,31,32,33,34",31,-1,Random,32,0
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,1,0,0,0,1,0,1,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",-1,"36,38,39,40,42,43,44",44,-1,Random,33,1
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,1,0,0,0,1,0,1,0,0,0,-1,0,0,-1,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0","0,0,0,0,0,1,0,0,0",1,"73,74,76,78,79,80",79,-1,Random,34,0
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,1,0,0,0,1,0,1,0,0,0,-1,0,0,-1,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,1,0","0,0,0,0,0,1,0,0,0",-1,"64,66,67,68,70,71",64,-1,Random,35,1
"1,0,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,1,0,1,0,-1,1,0,0,0,1,0,1,0,0,0,-1,0,0,-1,-1,0,1,0,1,1,1,1,0,0,1,0,-1,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,1,0","0,0,0,0,0,1,0,0,0",1,"10,12,13,15,16,17",16,-1,Random,36,0
